,name,acronym,SJ0612,SJ0613,SJ0602,SJ0601,SJ0603,SJ0604,SJ0605,SJ0608,SJ0606,SJ0610,SJ0619,SJ0615,SJ0511,SJ0512,SJ0514,SJ0517,SJ0519,SJ0516,SJ0513,SJ0520,SJ0518,SJ0503,SJ0502
1397,"right Superior colliculus, motor related, intermediate white layer",SCiw-R,574.5902495041237,1086.185554710453,1705.63584030543,5.726813117981298,209.98314765931428,150.80607877350752,943.9696956139172,468.6442068214696,225.2546493072644,54.404724620822336,3605.983326622225,984.0573874397865,16758.564120919273,10284.401891041416,9412.017359402264,6546.701862705621,7440.084709110703,7540.303938675376,7098.38485973782,7772.239869953619,3788.286877544629,657.6290397148524,808.43511848836
1398,"right Superior colliculus, motor related, intermediate gray layer",SCig-R,963.2533072023518,1043.606075453209,1664.8701616854485,5.879470847623714,390.0048995590397,288.094071533562,1285.6442920137188,626.1636452719256,163.6452719255267,54.875061244488,2573.248407643312,1355.218030377266,17756.001959823618,12990.690837824595,14019.598236158748,6794.708476237139,9543.361097501223,9155.31602155806,8962.273395394415,10981.87163155316,4112.689857912788,2013.718765311122,503.6746692797648
1399,right Periaqueductal gray,PAG-R,1133.7644022245283,1122.269231792661,327.8252308347303,5.960458742449641,105.15952209893295,294.19121364519305,991.139139458769,599.8775977222532,240.1213379101141,42.14895825017961,2127.883771054522,1059.68441499694,8718.448151991697,6050.71711769245,6275.511561693408,3649.077991538277,5151.113594635587,3608.2062744471937,4458.423139352332,4127.617679146377,2879.327319656209,1453.074691998616,592.6398978207072
1400,right Precommissural nucleus,PRC-R,2955.2838109144004,1121.3725132323416,805.9864938857455,0.0,151.85252783354628,151.85252783354628,1261.5440773863843,899.434203321774,105.12867311553202,116.8096367950356,3083.77441138894,1074.6486585143275,11120.277422887388,3294.031757620004,6015.696294944333,2207.702135426173,5092.900164263551,2511.4071910932653,5326.519437853623,4707.428362839934,3609.4177769666,747.5816754882278,128.49060047453915
1401,right Interstitial nucleus of Cajal,INC-R,475.9295499021526,551.0763209393346,25.048923679060664,0.0,0.0,125.24461839530332,350.6849315068493,0.0,75.14677103718199,0.0,1227.3972602739725,375.73385518590993,4108.023483365949,3782.38747553816,1878.6692759295497,1778.4735812133072,6136.986301369862,4759.295499021526,1978.8649706457925,4959.686888454012,1127.20156555773,1678.2778864970644,701.3698630136986
1402,right Nucleus of Darkschewitsch,ND-R,414.7339699863575,523.8744884038199,0.0,0.0,21.828103683492497,130.96862210095497,218.28103683492495,0.0,0.0,0.0,1266.0300136425649,1353.3424283765348,5151.432469304229,4409.276944065485,2597.544338335608,654.8431105047749,4562.073669849932,5478.854024556616,2903.137789904502,6548.431105047749,807.6398362892224,502.0463847203274,87.31241473396999
1403,right Supraoculomotor periaqueductal gray,Su3-R,1665.4275092936805,3045.3531598513014,808.9219330855019,0.0,523.4200743494424,142.75092936802974,2474.349442379182,523.4200743494424,142.75092936802974,0.0,4330.111524163569,1427.509293680297,8898.14126394052,14370.260223048328,12181.412639405204,8660.223048327138,9897.397769516729,8136.802973977696,6947.211895910781,10135.315985130112,7946.468401486989,523.4200743494424,1379.9256505576209
1404,right Pretectal region,PRT-R,383.7460928107718,490.5025246453475,1933.1570088963692,0.0,868.4779995191152,285.64558788170234,710.7477759076702,475.1142101466699,101.94758355373888,67.32387593171435,2624.669391680693,832.8925222409233,10855.494109160856,5268.574176484733,4630.9208944457805,1883.1449867756676,7069.968742486175,7391.199807646069,4343.351767251744,7882.664101947584,2814.13801394566,870.4015388314499,276.02789132002886
1405,right Anterior pretectal nucleus,APN-R,131.71305370442963,155.23324186593493,2221.8737749902,0.0,1020.7761662093296,277.5382203057624,617.796942375539,335.5546844374755,109.7608780870247,98.78479027832222,2461.779694237554,655.4292434339475,9456.683653469228,4324.578596628773,3299.098392787142,1023.9121912975304,4442.179537436299,6662.485299882399,2874.1669933359467,6733.045864366914,2555.8604468835747,286.9462955703645,294.7863582908663
1406,right Medial pretectal area,MPT-R,407.6433121019108,1313.517338995046,588.8181174805378,0.0,135.88110403397027,90.58740268931352,362.3496107572541,1087.0488322717622,181.17480537862704,0.0,4212.314225053078,407.6433121019108,12546.355272469922,10236.376503892428,12455.767869780608,6386.411889596603,15943.38287331918,6794.055201698514,8243.45364472753,14041.047416843594,5389.9504600141545,2309.9787685774945,452.9370134465676
1407,right Nucleus of the optic tract,NOT-R,379.56204379562047,739.6593673965937,1343.0656934306571,0.0,798.0535279805354,875.9124087591241,1245.742092457421,428.2238442822385,58.39416058394161,9.732360097323602,1858.880778588808,1362.5304136253042,12321.16788321168,4690.997566909976,9771.289537712895,3844.282238442823,18394.160583941608,11630.170316301705,9343.065693430655,12467.153284671533,2180.0486618004866,2433.0900243309,155.71776155717762
1408,right Nucleus of the posterior commissure,NPC-R,1235.947782932355,1304.995145107347,552.3788973999352,0.0,186.42787787247812,75.9520983924911,863.0920271873988,614.521523357428,89.76157082748948,41.42841730499514,3390.225482792103,1125.4720034523682,12690.905167763513,4626.173265724457,4550.221167331967,3086.417089222138,7291.401445679146,5282.123206386881,5261.408997734384,6518.070989319236,2188.801380947244,828.5683460999029,255.47524004747007
1409,right Olivary pretectal nucleus,OP-R,206.11916264090175,412.2383252818036,3057.434245840043,0.0,1305.421363392378,309.17874396135267,618.3574879227053,377.88513150832,137.41277509393453,0.0,4191.089640365003,480.9447128287708,7557.702630166398,9172.302737520127,4809.447128287708,1236.714975845411,8622.65163714439,7248.523886205045,2920.0214707461087,11611.379495437466,6939.345142243693,2095.5448201825016,412.2383252818036
1410,right Posterior pretectal nucleus,PPT-R,803.8111736682546,1302.7284538761369,3728.020788220008,0.0,1177.9991338241662,97.01169337375488,776.0935469900389,1552.187093980078,124.72932005197056,0.0,2951.9272412299697,1316.5872672152443,19651.797314854917,12763.967085318318,7622.3473365093105,3922.0441749675183,11738.41489822434,14219.142485924642,8952.793417063664,12362.061498484192,5585.101775660459,3035.0801212646165,332.6115201385881
1411,right Retroparafascicular nucleus,RPF-R,772.2473604826546,353.9467068878833,128.70789341377576,0.0,547.008547008547,32.17697335344394,321.7697335344394,0.0,0.0,0.0,1576.671694318753,868.7782805429864,7625.942684766213,4955.253896430367,2670.688788335847,96.53092006033182,3925.5907491201606,2863.75062845651,1544.4947209653092,4408.24534942182,997.4861739567622,675.7164404223228,0.0
1412,right Cuneiform nucleus,CUN-R,714.7797494189014,97.9647372300017,1770.621917342253,0.0,253.9826520777822,83.45144282555701,344.6907421055615,293.89421169000514,217.69941606667047,50.79653041555644,620.4433357900108,283.0092408866716,4408.413175350077,2216.905720278928,4052.8374624411817,1106.6386983389082,1425.9311752366914,3269.119564601168,1346.1080560122457,1451.3294404444696,1269.9132603889109,1211.8600827711325,783.7178978400136
1413,right Red nucleus,RN-R,266.2757063042359,486.9041486706027,251.05995165827952,0.0,139.4777509212664,50.71918215318778,514.799698854856,53.255141260847175,63.39897769148473,91.294527875738,1354.202163490114,200.3407695050917,4032.174981178429,9689.899750366529,7947.695843404525,3479.335895708682,5234.219598208979,5097.277806395372,3111.6218250980705,8257.08285453897,2579.0704124895988,301.7791338114673,527.4794943931529
1414,right Oculomotor nucleus,III-R,0.0,1221.3740458015266,61.06870229007633,0.0,61.06870229007633,732.824427480916,183.206106870229,305.34351145038164,183.206106870229,61.06870229007633,122.13740458015266,1282.442748091603,4335.87786259542,2748.091603053435,1709.923664122137,793.8931297709923,793.8931297709923,610.6870229007633,2015.267175572519,549.618320610687,610.6870229007633,61.06870229007633,305.34351145038164
1415,right Medial accesory oculomotor nucleus,MA3-R,754.4204322200393,125.73673870333988,0.0,0.0,0.0,1634.5776031434184,0.0,0.0,125.73673870333988,0.0,377.2102161100197,1634.5776031434184,2766.208251473477,502.9469548133595,2766.208251473477,502.9469548133595,1005.893909626719,1760.3143418467582,377.2102161100197,3897.838899803536,125.73673870333988,0.0,754.4204322200393
1416,right Edinger-Westphal nucleus,EW-R,524.5901639344262,5377.049180327869,0.0,0.0,327.8688524590164,459.016393442623,459.016393442623,524.5901639344262,721.3114754098361,0.0,3213.1147540983607,4065.5737704918033,15147.540983606556,22295.081967213115,14163.934426229507,12000.0,19278.688524590165,7344.262295081968,19016.39344262295,15540.983606557378,14754.098360655738,131.14754098360655,196.72131147540983
1417,right Trochlear nucleus,IV-R,0.0,0.0,0.0,0.0,0.0,274.6781115879828,0.0,0.0,0.0,0.0,824.0343347639484,824.0343347639484,824.0343347639484,1648.0686695278969,3845.49356223176,2746.781115879828,824.0343347639484,2197.4248927038625,2197.4248927038625,824.0343347639484,824.0343347639484,274.6781115879828,549.3562231759656
1418,right Paratrochlear nucleus,Pa4-R,0.0,248.06201550387595,0.0,0.0,0.0,0.0,372.09302325581393,496.1240310077519,124.03100775193798,124.03100775193798,868.2170542635658,248.06201550387595,3472.868217054264,1736.4341085271317,1984.496124031008,2728.6821705426355,2356.5891472868216,2976.7441860465115,992.2480620155038,1240.3100775193798,2232.558139534884,0.0,1860.4651162790697
1419,right Ventral tegmental nucleus,VTN-R,0.0,52.37315875613748,0.0,0.0,0.0,52.37315875613748,314.2389525368249,0.0,0.0,0.0,157.11947626841246,3142.389525368249,3980.360065466448,2932.896890343699,6127.659574468085,1414.075286415712,5446.808510638298,5394.435351882161,2985.2700490998363,9374.795417348609,1414.075286415712,314.2389525368249,366.6121112929624
1420,right Anterior tegmental nucleus,AT-R,46.51162790697675,139.53488372093025,46.51162790697675,0.0,279.0697674418605,651.1627906976745,232.5581395348837,186.046511627907,46.51162790697675,0.0,139.53488372093025,1581.3953488372094,3255.813953488372,1813.9534883720933,2465.116279069768,930.232558139535,5674.418604651163,1162.7906976744189,790.6976744186047,3534.883720930233,1302.325581395349,186.046511627907,46.51162790697675
1421,right Lateral terminal nucleus of the accessory optic tract,LT-R,221.8370883882149,110.91854419410744,0.0,0.0,0.0,1109.1854419410747,221.8370883882149,443.6741767764298,221.8370883882149,110.91854419410744,110.91854419410744,665.5112651646448,1885.615251299827,2107.452339688042,1663.7781629116118,887.3483535528596,1109.1854419410747,2662.045060658579,1109.1854419410747,2662.045060658579,1663.7781629116118,332.7556325823224,0.0
1422,right Dorsal terminal nucleus of the accessory optic tract,DT-R,883.9779005524862,530.3867403314918,530.3867403314918,0.0,530.3867403314918,1591.1602209944751,530.3867403314918,1944.7513812154696,0.0,353.5911602209945,1767.9558011049724,2298.342541436464,7248.618784530387,4066.298342541437,4243.093922651934,176.79558011049724,1944.7513812154696,530.3867403314918,9016.57458563536,3005.524861878453,530.3867403314918,1414.364640883978,0.0
1423,right Medial terminal nucleus of the accessory optic tract,MT-R,605.5312954876273,139.73799126637553,931.5866084425036,0.0,605.5312954876273,465.7933042212518,1443.9592430858804,93.15866084425036,139.73799126637553,46.57933042212518,1863.1732168850072,0.0,4704.512372634643,5216.88500727802,6101.892285298399,698.6899563318776,4844.250363901018,7545.851528384279,3912.663755458515,9548.762736535662,791.8486171761281,1490.5385735080058,279.47598253275106
1424,"right Midbrain, behavioral state related",MBsta-R,619.4843281178485,438.30414809038666,814.7683544947535,0.0,165.99142242036922,253.86923428997645,361.2754487972742,101.98165821905036,180.09526876981235,46.651184078927294,1806.3772439863708,493.63462223050976,5206.489125459816,4757.335864792934,6146.022274584258,2063.501212049296,3808.0385143496464,3139.733179637572,2442.135240968961,5280.26309097998,2270.7192622603447,745.3340340051873,249.52958925937853
1425,"right Substantia nigra, compact part",SNc-R,535.8609794628752,434.75513428120064,1203.1595576619272,0.0,181.99052132701425,151.65876777251185,313.4281200631912,151.65876777251185,111.21642969984202,90.99526066350712,1658.135860979463,0.0,4125.118483412322,3599.3680884676146,4317.219589257504,1233.4913112164295,4842.969984202212,3589.2575039494477,2557.9778830963664,6561.769352290679,636.9668246445498,2709.6366508688784,242.65402843601896
1426,right Pedunculopontine nucleus,PPN-R,327.98624030327494,44.92962195935273,1278.2477447435851,0.0,208.9227421109902,363.9299378707571,379.6553055565306,119.06349819228474,78.62683842886727,33.69721646951455,2077.995015620064,325.7397592053073,5440.977219277615,3771.841763487662,5373.582786338587,1076.064445926498,2127.417599775352,2473.375688862368,1505.1423356383166,3176.5242725262383,1909.508933272491,527.9230580223946,119.06349819228474
1427,right Midbrain raphe nuclei,RAmb-R,984.9412543438688,902.8628164818798,166.80456726791328,0.0,111.20304484527551,150.91841800430248,352.1429753433725,68.83998014231342,317.7229852722158,50.3061393347675,1525.0703293066358,820.7843786198907,5213.304650008274,6222.075128247559,7535.330134039385,3444.646698659606,5517.789177560814,3807.3804401787193,3516.1343703458547,7424.1270891941085,3124.276021843455,487.1752440840642,405.0968062220752
1428,right Interfascicular nucleus raphe,IF-R,971.0656316160904,1625.970359915314,361.32674664784753,0.0,203.24629498941425,90.33168666196188,361.32674664784753,22.58292166549047,67.74876499647142,0.0,2642.201834862385,971.0656316160904,10659.139026111505,8807.339449541285,8897.671136203246,3522.935779816514,8129.85179957657,5555.398729710656,4990.825688073394,9100.91743119266,3206.7748764996472,1016.2314749470712,22.58292166549047
1429,right Interpeduncular nucleus,IPN-R,1275.5823986194996,635.030198446937,204.31406384814497,0.0,127.0060396893874,143.57204486626404,419.672131147541,22.08800690250216,436.2381363244176,33.13201035375324,1374.9784296807593,756.5142364106989,2893.5289042277827,5985.849870578085,7471.268334771355,2357.894736842105,4765.48748921484,2998.446937014668,2694.736842105264,7073.684210526316,3351.8550474547023,298.1880931837792,259.53408110440034
1430,"right Interpeduncular nucleus, rostral",IPR-R,926.8292682926829,268.29268292682923,146.34146341463415,0.0,24.390243902439025,195.1219512195122,658.5365853658536,24.390243902439025,121.95121951219512,0.0,1560.9756097560976,414.6341463414634,2585.3658536585363,7195.121951219512,3317.0731707317077,878.0487804878048,3707.3170731707314,8560.975609756097,6146.341463414634,4439.024390243902,3707.3170731707314,585.3658536585366,24.390243902439025
1431,"right Interpeduncular nucleus, caudal",IPC-R,1187.803800265135,650.4639858594786,56.56208572691119,0.0,169.68625718073355,169.68625718073355,197.96730004418916,0.0,565.6208572691119,28.281042863455596,1442.3331860362352,509.0587715422007,1385.771100309324,3110.914714980115,6504.639858594786,933.2744144940344,1527.176314626602,1668.58152894388,650.4639858594786,4355.280600972161,2488.731771984092,0.0,678.7450287229342
